customer_id,churn_probability,risk_tier,annual_revenue
CUST-04198,0.33420915602127255,Low Risk,535.3199999999999
CUST-02548,0.3620834543680943,Low Risk,1005.48
CUST-02699,0.5667344706839793,Medium Risk,1180.44
CUST-04301,0.21455297872217477,Low Risk,1122.48
CUST-00736,0.4091609061873168,Medium Risk,654.84
CUST-00344,0.3461860249104727,Low Risk,1440.0
CUST-03242,0.6128666354597847,Medium Risk,669.48
CUST-01620,0.5485049759809235,Medium Risk,990.36
CUST-02437,0.7771574205381662,High Risk,1052.52
CUST-01686,0.22660523337415625,Low Risk,258.96
CUST-00228,0.19796501938095054,Low Risk,729.48
CUST-02475,0.259403639120024,Low Risk,552.96
CUST-01174,0.44230764821544805,Medium Risk,783.48
CUST-03968,0.3894078998269655,Low Risk,688.8
CUST-02168,0.5187425811979303,Medium Risk,690.5999999999999
CUST-02882,0.6817181225265221,Medium Risk,1042.32
CUST-01324,0.26029404222268093,Low Risk,1017.5999999999999
CUST-00932,0.16182689423700708,Low Risk,956.04
CUST-02237,0.23476673715376692,Low Risk,556.5600000000001
CUST-02148,0.6238472020265405,Medium Risk,858.48
CUST-01459,0.41888099704768567,Medium Risk,803.1600000000001
CUST-01067,0.660191577924833,Medium Risk,548.76
CUST-01138,0.34203970282650364,Low Risk,342.96
CUST-04473,0.6645255417894552,Medium Risk,991.92
CUST-02462,0.1451254122817005,Low Risk,721.8
CUST-02951,0.4380355460917896,Medium Risk,470.15999999999997
CUST-01420,0.41299470063158217,Medium Risk,1440.0
CUST-04665,0.28351318558729544,Low Risk,1038.0
CUST-02970,0.33049111439611506,Low Risk,1080.6
CUST-02080,0.6801094915372241,Medium Risk,740.64
CUST-00784,0.698521267415692,Medium Risk,845.52
CUST-04939,0.3858482074765976,Low Risk,837.96
CUST-00704,0.3801416406897115,Low Risk,780.1200000000001
CUST-03153,0.31030887734722506,Low Risk,940.6800000000001
CUST-02040,0.3291464625638877,Low Risk,995.52
CUST-04317,0.7545397786914847,High Risk,698.76
CUST-01833,0.15996039753529773,Low Risk,840.1200000000001
CUST-03382,0.5747033188456525,Medium Risk,1440.0
CUST-04725,0.2762556919688616,Low Risk,495.0
CUST-03721,0.312964993047321,Low Risk,777.24
CUST-03619,0.7108779729424171,High Risk,921.1200000000001
CUST-01500,0.5256602785646309,Medium Risk,216.0
CUST-03659,0.13416129037702318,Low Risk,696.36
CUST-01551,0.5200515158870354,Medium Risk,634.08
CUST-00849,0.6034370746639617,Medium Risk,886.92
CUST-02188,0.35433049836005714,Low Risk,677.64
CUST-01526,0.8488193954591078,High Risk,1052.76
CUST-03918,0.42900085729437926,Medium Risk,512.28
CUST-00984,0.5500491221232072,Medium Risk,1208.8799999999999
CUST-02186,0.17949922129997198,Low Risk,407.04
CUST-03826,0.5004636893057179,Medium Risk,931.3199999999999
CUST-03561,0.20260887520747975,Low Risk,1018.56
CUST-04082,0.4314862523395734,Medium Risk,1136.28
CUST-01791,0.3237974099743639,Low Risk,413.28
CUST-02985,0.2543050120349367,Low Risk,985.08
CUST-00409,0.7189970074454975,High Risk,614.52
CUST-02252,0.45622651334929365,Medium Risk,612.36
CUST-03424,0.448831090216266,Medium Risk,887.28
CUST-03623,0.07461519328258666,Low Risk,1108.44
CUST-04115,0.7101028373709934,High Risk,1100.6399999999999
CUST-02844,0.22677613428502583,Low Risk,905.4000000000001
CUST-03473,0.4714703899467666,Medium Risk,831.0
CUST-02115,0.3969760529639241,Low Risk,510.36
CUST-03132,0.17649214445038505,Low Risk,588.5999999999999
CUST-04282,0.4107762642497052,Medium Risk,602.88
CUST-01663,0.4175206861660322,Medium Risk,600.96
CUST-03074,0.13211536046358224,Low Risk,615.48
CUST-00175,0.43216617795152745,Medium Risk,216.36
CUST-01772,0.154328125983116,Low Risk,1190.04
CUST-02432,0.19098304753835255,Low Risk,1085.16
CUST-02596,0.5868172393071144,Medium Risk,701.52
CUST-01139,0.13790301285741094,Low Risk,592.5600000000001
CUST-04522,0.11104854947318046,Low Risk,782.1600000000001
CUST-02250,0.28541618682992714,Low Risk,649.92
CUST-04622,0.7934152249713584,High Risk,789.5999999999999
CUST-03138,0.5115039360213772,Medium Risk,809.52
CUST-03837,0.4110002693966807,Medium Risk,814.92
CUST-04766,0.25174275871546953,Low Risk,1065.3600000000001
CUST-01006,0.4415768181920298,Medium Risk,731.64
CUST-01735,0.2585880237931356,Low Risk,831.1200000000001
CUST-02034,0.5054345291728957,Medium Risk,1164.1200000000001
CUST-04897,0.6504130366415497,Medium Risk,1116.84
CUST-00027,0.45050359257461564,Medium Risk,911.1600000000001
CUST-00778,0.22682100472586025,Low Risk,1037.52
CUST-00947,0.22093618233616094,Low Risk,996.96
CUST-04805,0.3466213864684295,Low Risk,863.4000000000001
CUST-04477,0.2262853900640924,Low Risk,684.24
CUST-04330,0.49749084154276774,Medium Risk,577.2
CUST-02858,0.663923947627604,Medium Risk,555.84
CUST-02397,0.4833098388669188,Medium Risk,945.36
CUST-03434,0.22304462020337004,Low Risk,561.96
CUST-01367,0.19193026445825145,Low Risk,244.32
CUST-02391,0.6624815373466935,Medium Risk,671.52
CUST-04230,0.4757818378779267,Medium Risk,786.0
CUST-04987,0.48588851142908795,Medium Risk,479.40000000000003
CUST-02371,0.2849391853649321,Low Risk,647.64
CUST-01478,0.3451998836342489,Low Risk,221.16
CUST-03168,0.4132063038814033,Medium Risk,688.8
CUST-03486,0.6345062502444218,Medium Risk,1217.16
CUST-04273,0.6225429235456597,Medium Risk,938.52
CUST-03480,0.6380340544816687,Medium Risk,801.72
CUST-03907,0.6838022836976577,Medium Risk,789.1200000000001
CUST-03605,0.7380926265393482,High Risk,955.92
CUST-04376,0.37342673841790874,Low Risk,538.92
CUST-02647,0.6285291713732644,Medium Risk,730.6800000000001
CUST-04571,0.37969398546511307,Low Risk,1070.28
CUST-00868,0.09788395757132792,Low Risk,575.04
CUST-00283,0.31450187061944185,Low Risk,681.84
CUST-04926,0.5233362325745293,Medium Risk,594.84
CUST-01662,0.2694597187656521,Low Risk,859.92
CUST-00352,0.5457292398552577,Medium Risk,323.76
CUST-02000,0.6905059514644576,Medium Risk,1125.96
CUST-00522,0.13897536429972912,Low Risk,582.96
CUST-04768,0.19420526790129078,Low Risk,662.88
CUST-03478,0.5153934399057017,Medium Risk,948.8399999999999
CUST-01169,0.7384145825033428,High Risk,616.6800000000001
CUST-00566,0.3278570326766698,Low Risk,1180.68
CUST-03733,0.5357928951255889,Medium Risk,734.64
CUST-04295,0.24183105643285885,Low Risk,416.52
CUST-03505,0.2272409165808086,Low Risk,537.84
CUST-04692,0.6680094059596209,Medium Risk,736.6800000000001
CUST-01219,0.7551719036967045,High Risk,1238.4
CUST-01181,0.6048575082893823,Medium Risk,675.0
CUST-04609,0.5916302148413266,Medium Risk,834.1200000000001
CUST-01085,0.5806150501365902,Medium Risk,567.96
CUST-03503,0.48498865179677086,Medium Risk,1015.08
CUST-03740,0.17681021995378057,Low Risk,525.24
CUST-01532,0.15155373088476778,Low Risk,327.71999999999997
CUST-00363,0.4261682572685937,Medium Risk,507.59999999999997
CUST-00582,0.15969687158549783,Low Risk,529.08
CUST-03827,0.6010999886783004,Medium Risk,895.8000000000001
CUST-03819,0.6834233544872192,Medium Risk,792.96
CUST-00218,0.5082380876462619,Medium Risk,1281.3600000000001
CUST-01361,0.7419668554540328,High Risk,1133.8799999999999
CUST-04721,0.6471844171037776,Medium Risk,497.15999999999997
CUST-01099,0.306086574390259,Low Risk,768.48
CUST-03989,0.14695775771151398,Low Risk,967.56
CUST-04155,0.7148895813591172,High Risk,654.96
CUST-01816,0.4609133069523725,Medium Risk,326.04
CUST-04182,0.46635572882029125,Medium Risk,681.5999999999999
CUST-04813,0.49789067269440884,Medium Risk,944.8799999999999
CUST-01435,0.5850361429654244,Medium Risk,755.16
CUST-02411,0.6566694965448873,Medium Risk,698.64
CUST-02979,0.13229536980385845,Low Risk,581.52
CUST-02002,0.08275142734026598,Low Risk,848.8799999999999
CUST-03198,0.643090567264307,Medium Risk,930.1200000000001
CUST-03283,0.2277552868833913,Low Risk,681.24
CUST-02412,0.6846429398459942,Medium Risk,1078.1999999999998
CUST-04795,0.4670824820280955,Medium Risk,842.04
CUST-04185,0.39670505228493586,Low Risk,1009.3199999999999
CUST-03590,0.11008628593427378,Low Risk,529.92
CUST-00957,0.6368744075169439,Medium Risk,575.76
CUST-01015,0.11814759496160555,Low Risk,429.84000000000003
CUST-02330,0.7173963808124945,High Risk,1362.0
CUST-00574,0.2436684428117429,Low Risk,1007.1600000000001
CUST-03536,0.6750487754478491,Medium Risk,609.36
CUST-01373,0.3139122413155124,Low Risk,956.64
CUST-01258,0.3236835932619208,Low Risk,742.4399999999999
CUST-00360,0.4538272271757925,Medium Risk,902.76
CUST-01079,0.20505457057873633,Low Risk,249.12
CUST-01655,0.2827632284654839,Low Risk,592.5600000000001
CUST-01717,0.5255546373090215,Medium Risk,1113.3600000000001
CUST-01251,0.5337219704211617,Medium Risk,1336.44
CUST-04550,0.2784348577539563,Low Risk,1270.44
CUST-03767,0.4910903360122387,Medium Risk,1168.1999999999998
CUST-04749,0.1351744201561732,Low Risk,840.0
CUST-01114,0.5802329733941115,Medium Risk,808.08
CUST-00923,0.4033536177489023,Medium Risk,651.5999999999999
CUST-00327,0.5950165541368168,Medium Risk,442.79999999999995
CUST-04492,0.6234477598467716,Medium Risk,495.12
CUST-03673,0.7639000688510698,High Risk,733.3199999999999
CUST-01879,0.5336621619306534,Medium Risk,1125.72
CUST-04299,0.46956570254765095,Medium Risk,785.1600000000001
CUST-03165,0.7083010890054104,High Risk,1053.96
CUST-03290,0.2946793018715888,Low Risk,674.76
CUST-02751,0.44399351554954714,Medium Risk,855.1200000000001
CUST-04359,0.44450969354052366,Medium Risk,627.96
CUST-03986,0.6678075077933,Medium Risk,621.0
CUST-01102,0.19604973507483808,Low Risk,336.36
CUST-04853,0.6183475767389729,Medium Risk,781.56
CUST-03657,0.547992987370819,Medium Risk,634.4399999999999
CUST-03229,0.614788017045906,Medium Risk,408.96
CUST-00655,0.5828717088802428,Medium Risk,739.8
CUST-02779,0.6395889243237349,Medium Risk,1409.8799999999999
CUST-03523,0.6346395840051499,Medium Risk,286.32
CUST-04344,0.4107266598474649,Medium Risk,450.72
CUST-03065,0.6116049036398219,Medium Risk,241.20000000000002
CUST-04677,0.15700814406235883,Low Risk,497.76
CUST-04586,0.5744947635697045,Medium Risk,1410.24
CUST-01658,0.6364289427829861,Medium Risk,581.64
CUST-02963,0.16243027735101934,Low Risk,787.6800000000001
CUST-03059,0.16090610773675404,Low Risk,1161.48
CUST-04641,0.49788996653722534,Medium Risk,320.28000000000003
CUST-04885,0.17524778760092066,Low Risk,737.28
CUST-00379,0.652873935067588,Medium Risk,1007.64
CUST-04549,0.11990759441283122,Low Risk,714.0
CUST-01172,0.487636460762184,Medium Risk,1242.84
CUST-03751,0.19700824547781232,Low Risk,861.24
CUST-04484,0.3631071746288781,Low Risk,834.48
CUST-00750,0.810572110402532,High Risk,1247.76
CUST-03103,0.5996879898887961,Medium Risk,806.64
CUST-00942,0.5033320911058974,Medium Risk,706.92
CUST-03877,0.2244031044510606,Low Risk,801.96
CUST-01007,0.19160261840010226,Low Risk,1191.72
CUST-03353,0.4948790760833837,Medium Risk,1169.8799999999999
CUST-04375,0.5086592702761084,Medium Risk,916.8000000000001
CUST-03497,0.3749686312011304,Low Risk,916.1999999999999
CUST-02167,0.5479277928618133,Medium Risk,358.20000000000005
CUST-00562,0.7366104355152638,High Risk,616.08
CUST-00687,0.43360329873440095,Medium Risk,1031.4
CUST-02602,0.34556206677577367,Low Risk,551.28
CUST-01443,0.5786806034566994,Medium Risk,790.1999999999999
CUST-02146,0.4562708970177632,Medium Risk,824.4000000000001
CUST-00062,0.40483119257654965,Medium Risk,725.76
CUST-03919,0.4772065229176884,Medium Risk,1061.28
CUST-00046,0.6774789049242691,Medium Risk,902.52
CUST-02613,0.41544293358284445,Medium Risk,439.32
CUST-02501,0.18839736827666428,Low Risk,216.0
CUST-00090,0.7014892623966867,High Risk,1012.1999999999999
CUST-03496,0.166276960711981,Low Risk,1440.0
CUST-04737,0.6598152828911071,Medium Risk,597.0
CUST-03325,0.15455469355343365,Low Risk,749.28
CUST-00549,0.4855735446498871,Medium Risk,798.48
CUST-02714,0.8075122354081572,High Risk,877.92
CUST-03552,0.44206846366434294,Medium Risk,980.52
CUST-03363,0.6503233971057906,Medium Risk,779.1600000000001
CUST-02950,0.22911098033536906,Low Risk,1143.48
CUST-04080,0.49406233536495725,Medium Risk,1189.56
CUST-00198,0.29645894204266676,Low Risk,1069.8000000000002
CUST-03227,0.6856924806409441,Medium Risk,712.5600000000001
CUST-02911,0.6086237407845015,Medium Risk,538.8
CUST-01050,0.3105283092900707,Low Risk,216.0
CUST-03047,0.6238511511962007,Medium Risk,1075.32
CUST-01575,0.5558206631086281,Medium Risk,486.72
CUST-00675,0.1445942443973213,Low Risk,474.59999999999997
CUST-00986,0.33759418960749715,Low Risk,831.1200000000001
CUST-02508,0.15618367047951057,Low Risk,499.43999999999994
CUST-02941,0.44983209350687825,Medium Risk,1375.56
CUST-01389,0.545428034526621,Medium Risk,935.1600000000001
CUST-01365,0.3560739726276922,Low Risk,549.48
CUST-02923,0.5714845682301004,Medium Risk,466.56000000000006
CUST-04074,0.5011662682231305,Medium Risk,948.0
CUST-00052,0.13110609953199515,Low Risk,869.76
